objectid,stationcode,sampledate,projectcode,eventcode,protocolcode,agencycode,samplecomments,locationcode,geometryshape,collectionmethodcode,sampletypecode,replicate,collectiondevicename,sievesize,collectiondepth,unitcollectiondepth,sampleid,benthiccollectioncomments,grabsize,unitgrabsize,replicatename,replicatecollectiondate,numberjars,benthiccollectiondetailcomments,agencycode_labeffort,personnelcode_labeffort,percentsamplecounted,totalgrids,gridsanalyzed,gridsvolumeanalyzed,targetorganismcount,actualorganismcount,extraorganismcount,qcorganismcount,discardedorganismcount,effortqacode,benthiclabeffortcomments,finalid,lifestagecode,baresult,result,unitname,resqualcode,qacode,compliancecode,batchverificationcode,taxonomicqualifier,excludedtaxa,personnelcode_result,labsampleid,enterdate,benthicresultcomments,distinctcode,record_origin,origin_lastupdatedate,record_publish,originalid,login_agency,login_owner,login_year,login_email,login_project,globalid,created_user,created_date,last_edited_user,last_edited_date,collectiontime,ceden_publish,asci_sampleid,masterid
32433168,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,40.00000000,3.00000000,NA,300,320,0.00000000,0.00000000,NA,NA,NA,Cosmarium biretum var trigibberum,NR,NA,217.23047567,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433169,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,40.00000000,3.00000000,NA,300,320,0.00000000,0.00000000,NA,NA,NA,Cryptomonas anomala,NR,NA,13.23168870,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433170,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,40.00000000,3.00000000,NA,300,320,0.00000000,0.00000000,NA,NA,NA,Geitlerinema ionicum,NR,NA,3.56953756,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433171,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,40.00000000,3.00000000,NA,300,320,0.00000000,0.00000000,NA,NA,NA,Gloeocystis vesiculosa,NR,NA,2.15215796,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433172,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,40.00000000,3.00000000,NA,300,320,0.00000000,0.00000000,NA,NA,NA,Heteroleibleinia sp 1,NR,NA,33.28662533,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433173,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,40.00000000,3.00000000,NA,300,320,0.00000000,0.00000000,NA,NA,NA,Leptolyngbya notata,NR,NA,2.23453419,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433174,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,40.00000000,3.00000000,NA,300,320,0.00000000,0.00000000,NA,NA,NA,Microspora pachyderma,NR,NA,346.34650908,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433175,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,40.00000000,3.00000000,NA,300,320,0.00000000,0.00000000,NA,NA,NA,Monoraphidium arcuatum,NR,NA,0.87338708,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433176,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,40.00000000,3.00000000,NA,300,320,0.00000000,0.00000000,NA,NA,NA,Nostoc paludosum,NR,NA,172.92807958,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433177,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,40.00000000,3.00000000,NA,300,320,0.00000000,0.00000000,NA,NA,NA,Oedogonium sp 10,Not Recorded,NA,887.29844975,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433178,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,40.00000000,3.00000000,NA,300,320,0.00000000,0.00000000,NA,NA,NA,Oedogonium sp 3,Not Recorded,NA,151.95682176,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433179,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,40.00000000,3.00000000,NA,300,320,0.00000000,0.00000000,NA,NA,NA,Oedogonium vaucherii,Not Recorded,NA,1494.64858180,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433180,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,40.00000000,3.00000000,NA,300,320,0.00000000,0.00000000,NA,NA,NA,Spirogyra teodoresci,Not Recorded,NA,459.74791150,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433181,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,Microspora pachyderma,NR,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433182,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,Nostoc verrucosum,NR,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433183,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,Oedogonium cf curtum,Not Recorded,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433184,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,Oedogonium princeps,Not Recorded,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433185,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,Oedogonium sp 2,Not Recorded,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433186,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,Paralemanea mexicana,NR,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433187,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,Spirogyra cf varians,Not Recorded,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433188,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,Tribonema affine,NR,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433189,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,Tribonema minus,NR,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433190,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,Tribonema viride,NR,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433191,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,Vaucheria sp 1,Not Recorded,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433192,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,Zygnema cf stellinum,NR,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433193,901NP9LCC,2017-05-10T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,Aquatic Bioassessment Lab - DFW,NA,X,Point,Algae_SWAMP,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic Bioassessment Lab - DFW,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,Zygnema sterile,NR,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:15,NA,901NP9LCC_2017-05-10_1,901NP9LCC
32433195,901NP9MRC,2017-03-27T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,RWQCB9-San Diego Region,<25 cobbles found,X,Point,Algae_SWAMP,Epiphyte,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,Heteroleibleinia sp 1,NR,100,NA,count,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:45,NA,901NP9MRC_2017-03-27_1,901NP9MRC
32433196,901NP9MRC,2017-03-27T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,RWQCB9-San Diego Region,<25 cobbles found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,600,600,0.00000000,0.00000000,NA,NA,NA,Adlafia minuscula,NR,45,NA,count,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:45,NA,901NP9MRC_2017-03-27_1,901NP9MRC
32433197,901NP9MRC,2017-03-27T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,RWQCB9-San Diego Region,<25 cobbles found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,600,600,0.00000000,0.00000000,NA,NA,NA,Caloneis falcifera,NR,8,NA,count,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:45,NA,901NP9MRC_2017-03-27_1,901NP9MRC
32433198,901NP9MRC,2017-03-27T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,RWQCB9-San Diego Region,<25 cobbles found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,600,600,0.00000000,0.00000000,NA,NA,NA,Caloneis fontinalis,NR,2,NA,count,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:45,NA,901NP9MRC_2017-03-27_1,901NP9MRC
32433199,901NP9MRC,2017-03-27T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,RWQCB9-San Diego Region,<25 cobbles found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,600,600,0.00000000,0.00000000,NA,NA,NA,Caloneis lauta,NR,5,NA,count,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:45,NA,901NP9MRC_2017-03-27_1,901NP9MRC
32433200,901NP9MRC,2017-03-27T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,RWQCB9-San Diego Region,<25 cobbles found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,600,600,0.00000000,0.00000000,NA,NA,NA,Epithemia gibba,NR,1,NA,count,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:45,NA,901NP9MRC_2017-03-27_1,901NP9MRC
32433201,901NP9MRC,2017-03-27T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,RWQCB9-San Diego Region,<25 cobbles found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,600,600,0.00000000,0.00000000,NA,NA,NA,Epithemia turgida,NR,1,NA,count,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:45,NA,901NP9MRC_2017-03-27_1,901NP9MRC
32433202,901NP9MRC,2017-03-27T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,RWQCB9-San Diego Region,<25 cobbles found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,600,600,0.00000000,0.00000000,NA,NA,NA,Eunotia pectinalis,NR,1,NA,count,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:45,NA,901NP9MRC_2017-03-27_1,901NP9MRC
32433203,901NP9MRC,2017-03-27T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,RWQCB9-San Diego Region,<25 cobbles found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,600,600,0.00000000,0.00000000,NA,NA,NA,Eunotia quaternaria,NR,1,NA,count,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:45,NA,901NP9MRC_2017-03-27_1,901NP9MRC
32433204,901NP9MRC,2017-03-27T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,RWQCB9-San Diego Region,<25 cobbles found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,600,600,0.00000000,0.00000000,NA,NA,NA,Gomphonema,NR,2,NA,count,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:45,NA,901NP9MRC_2017-03-27_1,901NP9MRC
32433205,901NP9MRC,2017-03-27T07:00:00Z,RWB9_NPS_2017,NA,SWAMP_2016_WS,RWQCB9-San Diego Region,<25 cobbles found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,600,600,0.00000000,0.00000000,NA,NA,NA,Gomphonema micropus,NR,25,NA,count,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,09:45,NA,901NP9MRC_2017-03-27_1,901NP9MRC
