objectid,stationcode,sampledate,agencycode,replicate,sampleid,benthiccollectioncomments,grabsize,percentsamplecounted,totalgrids,gridsanalyzed,gridsvolumeanalyzed,targetorganismcount,actualorganismcount,extraorganismcount,qcorganismcount,discardedorganismcount,benthiclabeffortcomments,finalid,lifestagecode,distinctcode,baresult,resqualcode,qacode,taxonomicqualifier,personnelcode_labeffort,personnelcode_results,labsampleid,locationcode,samplecomments,collectionmethodcode,effortqacode,record_origin,origin_lastupdatedate,record_publish,csci_sampleid,agencyname,collectionmethodname,originalid,created_user,created_date,last_edited_user,last_edited_date,login_email,login_agency,login_owner,login_year,login_project,submissionid,ceden_publish,sampleinfo_originalid,bmisampleid,masterid
1569813863,901NP9MRC,2017-03-27T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,52,16,11.25,600,601,6,2,NA,NA,Tvetenia,L,0,7,=,None,None,NA,NA,22377,X,<25 cobbles found,BMI_RWB,None,CEDEN,NA,NA,901NP9MRC_03272017_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9MRC
1569813864,901NP9MRC,2017-03-27T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,52,16,11.25,600,601,6,2,NA,NA,Zavrelimyia/ Paramerina,L,0,1,=,None,None,NA,NA,22377,X,<25 cobbles found,BMI_RWB,None,CEDEN,NA,NA,901NP9MRC_03272017_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9MRC
1569954682,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Agabus,L,0,3,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954683,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Apedilum,L,0,10,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954684,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Archilestes,L,0,15,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954685,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Atractides,X,0,14,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954686,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Atrichopogon,L,0,2,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954687,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Baetis,L,0,3,=,None,I,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954688,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Berosus,L,0,1,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954689,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Bezzia/ Palpomyia,L,0,14,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954690,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Brillia,L,0,5,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954691,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Callibaetis,L,0,4,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954692,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Centroptilum,L,0,6,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954693,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Ceratopogonidae,L,0,1,=,None,I,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954694,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Chironominae,L,0,10,=,None,I,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954695,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Chironomini,L,0,20,=,None,I,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954696,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Chironomus,L,0,3,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954697,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Corynoneura,L,0,9,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954698,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Cricotopus,L,0,24,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954699,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Cricotopus,P,0,1,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954700,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Dicrotendipes,L,0,27,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954701,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Dytiscidae,L,0,15,=,None,I,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954702,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Eukiefferiella,L,0,16,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954704,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Helisoma,X,0,11,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954705,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Hydrophilidae,L,0,8,=,None,I,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954706,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Labrundinia,L,0,8,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954707,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Micropsectra,L,0,10,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954708,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Micropsectra/ Tanytarsus,L,0,59,=,None,I,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954709,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Microtendipes pedellus group,L,0,1,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954710,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Microtendipes rydalensis group,L,0,4,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954711,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Mideopsis,X,0,1,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954712,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Ochrotrichia,L,0,3,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954713,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Oligochaeta,X,0,5,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954714,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Oreodytes,A,0,2,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954715,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Orohermes crepusculus,L,0,1,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954716,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Orthocladiinae,L,0,15,=,None,I,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954717,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Orthocladiinae,P,0,3,=,None,O,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954718,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Orthocladius complex,L,0,23,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954719,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Ostracoda,X,0,4,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954720,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Paraleptophlebia,L,0,26,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954721,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Parametriocnemus,L,0,12,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954722,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Peltodytes,L,0,3,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954723,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Pentaneura,L,0,1,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954724,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Physa,X,0,34,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954725,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Polypedilum,L,0,1,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954726,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Pseudochironomus,L,0,11,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954727,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Rheotanytarsus,L,0,7,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954728,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Simulium,L,0,79,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954729,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Simulium,P,0,9,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954730,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Stenochironomus,L,0,2,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954731,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Stictotarsus,A,0,2,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954732,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Stictotarsus,L,0,5,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954733,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Stratiomyidae,L,0,2,=,None,I,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1569954734,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Tanypodinae,L,0,1,=,None,I,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
